text,labels
"Friends of the former Miss New Jersey who was critically injured in a car crash on Monday are asking the public for prayers as Cara McCollum recovers from brain surgery. Friends launched the Prayers for Cara Facebook page on Thursday, and 3,531 had already liked it by Friday morning. Cara needs your prayers NOW, a post on the page reads. She is in critical condition at a Level 1 Trauma Center in New Jersey, and the situation couldnt be more serious. Cara is a strong, determined young woman, but her life is in Gods hands right now. Were praying for a miracle, because thats what it will take for Cara to come back to us. Were asking you to do the same. We feel your prayers — please, please dont stop. Cara has already touched so many lives, and we believe she still has important work to do. The page includes inspirational messages and a photo gallery of McCollum and her boyfriend, Keith Jones, an anchor for NBC 10. McCollum is an anchor for Millville-based SNJ Today. McCollum sustained serious head injuries when the 24-year-old Margate resident lost control of her car on Route 55 in Salem County, left the road and hit three trees Monday night. She was taken to Cooper Health Systems in Camden, where she underwent brain surgery. The hospital is not providing updates on her condition, at the familys request. She won the Miss New Jersey Pageant in 2013, and is a graduate of Princeton University. The attached image is a Patch file photo",0
"PALATINE, IL – A late November seat belt enforcement campaign in Palatine turned into more than seat belt laws being enforced. Palatine police arrested multiple drivers and cited even more from Nov. 17-27, when the Palatine Police Department took part in the nationwide Click It or Ticket mobilization. In the 11-day campaign, police arrested two for DUI, eight for drugs, four for suspended or revoked licenses and one for reckless driving. There were 93 seat belt citations made, 12 who were cited for speeding, two for not having insurance, 71 for illegal use of a cell phone and 33 other citations. Palatine police say the enforcement campaign, which was funded by federal highway safety funds from the Illinois Department of Transportation, was held to reduce highway fatalities by issuing citations to unbuckled motorists and arresting impaired drivers. Image via Shutterstock",0
"NEWTOWN, CT — In a bizarre twist of events, the owner of the Rooster Wine and Liquor Store on South Main Street in Newtown was charged with staging an armed robbery and a fire at his own establishment, police said. Scott Young, 39, of Southington faces multiple charges including arson, insurance fraud and criminal mischief after he was arrested on an outstanding warrant following a lengthy investigation. At the time of the incident on Jan. 21, Young told police that two suspects had robbed the store, set it on fire and painted swastikas on the rear door of the building. Lt. Aaron Bahamonde told Patch that numerous pieces of evidence including the spray painting led officers to believe the incident was staged. Certain evidence with the spray painting indicated that this might be a staged scene, said Bahamonde. Much more evidence forensic and physical evidence led us to believe he was the perpetrator in this crime. Youngs motives for the incident are still under investigation by police. The fact that Mr. Young used racial epithets and symbolism to cover up a crime was extremely disturbing to not only the community, but all the agencies involved, said Police Chief James Viadero in a statement.Such an incident unnerves the community and we are thankful we could bring the incident to a successful resolution and put everyones concern at ease. Young told police that two suspects had entered the store, one of whom brandished a handgun. He told police that the suspects later started a fire in the rear of the building and sprayed two swastikas and a racial slur on the back door of the building. Police said that investigators had been working endlessly to prepare an arrest warrant for Young. He was charged with arson in the first degree, insurance fraud, criminal mischief in the first degree, three counts of reckless endangerment in the first degree, providing a false statement in the second degree and interfering with an officer. Young was held on a court-set bond of $100,000. Editors Note: This story was posted earlier this week. Here it is again in case you missed it. Image via Google Earth Screenshot",0
"An Oakdale priest who was charged with sexually assaulting two boys has also been charged with possessing child pornography. Curtis Carl Wehmeyer, 48, was charged earlier this week with 17 counts of possessing child pornography, according to the Pioneer Press. Wehmeyer, who was the former paster of the Parish of the Blessed Sacrament in St. Paul, was also charged in September with three counts of criminal sexual conduct. Wehmeyer will make his first appearance in Ramsey District Court today (Oct. 10) on both charges. The two boys who reported the alleged sexual abuse stated that Wehmeyer would show them pornography on his laptop computer before and during the abuse, the Pioneer Press reports. A St. Paul investigator retrieved the laptop computer from the churchs rectory with a search warrant on July 7. The investigator found three videos and 14 photos depicting sex acts involving prepubescent boys, according to the Pioneer Press. Related: Oakdale Priest Charged in Sexual Assault of Boy Related: Priest arrested in Oakdale on suspicion of child molestation Related: Priest arrested in Oakdale also has DWI record  Sign up for Oakdale Patchs free e-newsletter | Like us on Facebook | Follow us on Twitter",0
"ELIZABETH, NJ — An intoxicated driver was arrested after he ran out of gas while on the Goethals Bridge early Monday morning, Port Authority Police report. At 12:30 a.m. a grey 2010 Honda Accord was reportedly blocking traffic in the Staten Island toll plaza of the Goethals Bridge, according to Port Authority police spokesman Joe Pentangelo. Police determined the car — owned and being driven by Alvelis Javier-Delrosario, 26, of Irvington — had run out of gas. While speaking with Javier-Delrosario, police said his speech was slurred, his eyes were bloodshot and watery and there was a strong odor of alcohol on his breath, police report. Javier-Delrosario was arrested and the Honda was impounded. He was charged with DWI and refusal to take breath test. (Image via Port Authority Police: Alvelis Javier-Delrosario, 26, of Irvington) Have a news tip? Email alexis.tarrazi@patch.com. Get Patch breaking news alerts sent right to your phone with our new app. Download here.",0
"MIAMI, FL — A second suspect has been charged in connection with a shootout with officers on Monday after leading them on a wild chase through the streets of Southwest Miami-Dade and crashing into a car driven by a mother and her two young sons. Police initially took a third man into custody at the scene but later released him. The suspects allegedly opened fire on police at the scene of the crash and one of the officers returned fire. No one was injured by the gunfire. (Sign up for our free Daily Newsletters and Breaking News Alerts for the Palmetto Bay-Cutler Bay Patch. According to investigators, undercover detectives from the South District, observed a vehicle driving erratically through a residential neighborhood. Officers attempted to conduct a traffic stop and the vehicle did not comply, Detective Jennifer Capote of the Miami-Dade Police Department told Patch. Like us on Facebook if you like your Palmetto Bay-Cutler Bay Patch As the subjects continued to drive erratically in attempts to flee from the officers, they struck a civilian vehicle at the corner of SW 268 terrace and SW 134 Place, she said. Officers immediately approached the accident scene, when the occupants from the vehicle that fled opened fire at the officers, and an officer returned fire. Nineteen-year-old Dionte Marco Rowe was charged with attempted second-degree murder of a law enforcement officer and other offenses, according to Detective Argemis Colome of the Miami-Dade Police Department. He had managed to elude police until Wednesday. The two officers on the scene were identified as Joseph Giovanni, who has been on the force for one-and-a-half years and Fernando Menoud, who has been on the force for 10 years. Police did not disclose which of the officers fired at the suspects. Capote said that police recovered two firearms at the scene. Meanwhile, the 35-year-old mother and her two sons were taken by Miami-Dade Fire Rescue to Baptist Homestead Hospital, where they were treated for their injuries. One of the children was 10 and the other was nine. The mother was later identified as Nilda Cardenos of Miami. She was driving a gray Chrysler 200 while the suspects were driving a black Honda Accord. They are expected to recover, Capote said of the family. To report a tip, call Miami-Dade Crime Stoppers at 305-471-TIPS (8477) or 866-471-8477, visit crimestoppersmiami.com and select Give a Tip or text CSMD followed by the tip to 274637. Dionte Marco Rowe photo courtesy of Miami-Dade County Corrections and Rehabilitation Department.",0
Here is a look at the top cop stories over the past week from Hartford and Tolland counties. Click on the headlines to see the stories in full. East Windsor Tolland West Hartford South Windsor Vernon Enfield Manchester Southington Region Mansfield Glastonbury Patch Graphic: Kristin Borden,0
"MENDHAM-CHESTER, NJ — The Mendhams and the Chesters had a relatively safe year in 2016, according to newly released crime statistics from the FBI. Across all four towns, there were just six violent crimes in the entire year (three rapes and three assaults). Crime was up slightly from 2015, when there were four violent crimes across the four towns: there was one reported rape in Mendham Township, and three assaults in Mendham Borough in 2015. The Chesters reported no violent crime at all in 2015. Property crime was up, but only slightly in Chester Township, which saw saw 31 crimes in 2016, compared to 21 from 2015. Mendham Township also saw a slight increase, with 20 property crimes compared to 12 the year before. It stayed steady in Chester Borough, with 16 property crimes each year. Mendham Borough also stayed relatively steady, with 17 property crimes in 2016, a slight increase from 2015s 13. (You can see a full breakdown of crime below.) The information comes from the FBIs annual report Crime in the United States. The publication is a statistical compilation of offense, arrest, and police employee data reported by law enforcement agencies voluntarily participating in the FBIs Uniform Crime Reporting Program, according to the FBI. Nationally, the FBI said the 2016 statistics showed an increase in the estimated number of violent crimes, with a 4.1 percent rise when compared with 2015 data. Nationally, property crimes dropped 1.3 percent. The 2016 statistics show the estimated rate of violent crime was 386.3 offenses per 100,000 inhabitants nationally, and the estimated rate of property crime was 2,450.7 offenses per 100,000 inhabitants. The violent crime rate rose 3.4 percent compared with the 2015 rate, and the property crime rate declined 2.0 percent. The UCR Program report for 2016 included information from 16,782 agencies across the country, out of 18,481 city, county, university and college, state, tribal, and federal agencies eligible to participate, the FBI said. Heres a full breakdown of violent and property crime in the Mendhams and Chesters: Image via Morguefile With reporting by Karen Wall (Patch Staff)",0
"SATURDAY, FEB. 23 Hit and run accident nets DUI arrest Gerald Verde, 62, of the 9900 block of W. Mokena Street, was charged with DUI, hit and run and driving too fast for conditions and improper lane use after an accident at 7:17 p.m. in a parking lot in the 19200 block of Everett Lane. According to the report, a witness notified police that Verde had struck a fire hydrant, a couple trees and a wooden mailbox in the lot, causing heavy damage to the front of his vehicle. He left the scene after telephoning his wife to come pick him up. Police tracked him down at his home and found him asleep in a bedroom. While being taken into custody, he reportedly began yelling at police and slammed his head against the rear shelf of the squad. He told police that he wanted an ambulance because he felt dizzy. However, he refused treatment when they arrived. The report said Verde became belligerent with paramedics. He later changed his mind about needing medical treatment and was taken to Silver Cross Hospital in New Lenox. There, police said, he was belligerent and two more times refused treatment. Verde was taken to the Mokena Police Department, where he posted his drivers license and a $100 bond. SUNDAY, FEB. 17 Assault and criminal damage to property Michael Navratil, 29, of the 19600 block of 116th Ave., was charged with assault and criminal damage to property after kicking a womans car and threatening her with violence. The two were in the 19700 block of Chelsea. He posted a $750 I-bond. DUI and speeding in a construction zone Nicholas Robinson, 30, Joliet, was stopped in the 11200 block of Route 30 after police clocked him going 60 mph in a 35 mph zone. Police said he smelled of alcohol and failed a field sobriety test. He posted his drivers license and $100. Bar fight ends in arrest Joseph Macramé, 32, Blue Island, was charged with battery for reportedly attacking a man in the bathroom at a restaurant and bar along 191st Street. According to the report, police were called to a fight in progress. When they arrived, one man was visibly injured. The victim and witnesses said Macramé had been argumentative and picking a fight with several other patrons during the evening. He posted a $750 I-Bond and was released. Are you a fan of true crime? Like the Crime-n-Shame page on Facebook. Police blotter information is provided by the Mokena Police Department. Charges are not evidence of guilt. They are a record of police actions taken on a given day, and persons charged with a crime are presumed innocent until proven guilty in court. If you or a family member are charged or cited and the case is subsequently adjudicated, we encourage you to notify the editor. We will verify and report the outcome. Get news alerts and Facebook updates from these Lincoln-Way Patch sites:",0
"FARMINGDALE, NY – A homeless man was found dead in a makeshift tent near a Southern State Parkway entrance ramp Saturday night, police said. State Police were contacted by Suffolk County Police Department around 7 p.m. regarding a body found in a wooded area in the vicinity of the entrance ramp from southbound Route 110 to the westbound Southern State Parkway in Farmingdale. An investigation revealed that a homeless man was dead inside a makeshift tent with no signs of foul play. Identification of the man and cause of death are pending autopsy, police said. Photo: Google Maps",0
"A man is dead after being shot, then dragged by a minivan just outside of Lower Merion, Philadelphia Police said. According to police, officers responded to the 1000 block of North 68th Street in Overbrook at about 11:52 p.m. Thursday for an auto accident/auto pedestrian Accident. Police found a man under a Dodge caravan who suffered from multiple gunshot wound to the head, police said. The victim was pronounced dead at 12:09 a.m. Friday, according to police. Police said they determined shots were fired in that area at about 10:45 p.m. Thursday and the vans driver said he was driving up his the driveway at his property when he hit something on the ground. The driver initially thought the object was a trash bag, but later realized it was a man who had been shot and immediately called authorities, police said. 6ABC reports the driver is not considered a suspect and that the victim was in his 20s or 30s, but had no identification on him. The outlet also reports police found a trail of blood and shell casings. The motive and shooter are unknown at this time but the Homicide Unit is investigating, police said.  Image via Shutterstock",0
"GREENWICH, CT — A 30-year-old Stamford man was arrested in Greenwich on July 22 after police discovered that the vehicle he was driving had been reported as stolen from the Stamford Enterprise Rental Car location. Gavin A. Wilson, of West Broad Street, was charged with first-degree larceny and second-degree criminal trover at about 2:30 a.m. after a Greenwich police officer pulled him over on East Putnam Avenue for an undisclosed traffic violation. While notifying the department of the vehicles information, the officer discovered that the car, a black Hyundai, had been reported as stolen from the rental car company in early June. Wilson was released on a promise to appear in Stamford Superior Court on July 31. Photo: Gavin A. Wilson. Photo credit: Greenwich Police Department",0
"The following information is from the Massachusetts State Police: Massachusetts State Police troopers are investigating an incident Friday morning on Route 95 North prior to Exit 12 in Canton where a 28-foot boat fell off a trailer and came to rest in the roadway. There are no reported injuries, although the right travel lane and the breakdown lane remain closed at this time. The MSP sent out an initial email alert to members of the media shortly before 11 a.m. on May 31. The facts and circumstances surrounding this incident remain under investigation at this time.",0
"DECATUR, GA — A man wanted for murder in Chicago was arrested Friday in Decatur. Kenneth Blatcher, 26, was arrested at a Decatur apartment, according to the FBI. Blatcher was wanted on an attempted murder and aggravated discharge of firearm arrest warrant issued by the Cook County Sheriffs Office, IL, regarding an August 17, 2015 shooting that occurred in Glenwood, IL. Blatcher fled Illinois shortly after the shooting and the FBI began providing assistance. Blatcher is currently being detained at the DeKalb County jail where he awaits extradition back to Illinois. Image via Shutterstock",0
"MENLO PARK, CA — A fire ripped through a Menlo Park home late Thursday, but thanks to some quick-thinking neighbors and a fast fire department response, the structure was spared from total destruction, the Menlo Park Fire Protection District said Friday. The fire was first reported at 9:24 p.m. on La Loma Drive in the Sharon Heights area of Menlo Park, according to fire officials. The neighbors had first smelled smoke and thought it was a barb-q but upon further investigation when they went outside, they could see fire inside the two story home, the fire district said in a news release. Firefighters were at the scene within three minutes and found flames pouring out of the middle of the home, as well as on the second level. Complicating and challenging the firefighting efforts was exterior scaffolding which partially surrounded the large 6,000 square foot tri-level hillside home, which was under construction, according to the fire district. However, officials say they got to the scene just in time to prevent the blaze from growing out of control. We caught this fire just as it was starting to mushroom and expand into the upper floors of the building, Menlo Fire Battalion Chief Tom Calvert said. If it had been allowed to burn a few minutes more, the whole house would have been on fire due to the significant preheating and smoke propagation. By 9:47 p.m., the fire was under control. The combination of the neighbors timely discovery of this fire and the firefighters catching it just as it was about to spread into the upper floors, prevented this fire from completely destroying the house, Fire Chief Harold Schapelhouman said in a statement. The access challenges the firefighters faced due to the construction, didnt help, but they pushed past them. We are estimating that the damage to the structure is around $150,000 but could go higher based upon where the fire occurred and the damage it created within the first and second floor supporting members and the extensive smoke and heat damage throughout the building. Crews remained at the site until around 2 a.m. for full overhaul. The cause is under investigation. -- PHOTO 1:  Firefighters on Menlo Truck 1 cut apart a garage door so that other Firefighters can gain access to the fire in a room and stairway behind the garage. CREDIT: Fire Photographer Peter Mootz. PHOTO 2:  Fire Investigators with the Menlo Park Fire District examine a first floor room where they suspect a fire started in a home under construction late Thursday night on La Loma Drive in Menlo Park. CREDIT: Menlo Battalion 1",0
"The Statewide Grand Jury reported out a secret indictment Monday charging Jose Colon, 41, of 55 Swan St., East Providence, with one count of first degree child molestation for alleged incidents that occurred between 2000 and 2002. The state office of the Attorney General said in a release that Colon allegedly molested a girl under 14 in Warwick and Warwick police led the investigation. Colon was arraigned in Kent County Superior Court and was released on $50,000 surety bail until a Dec. 14 pretrial conference.",0
"COSTA MESA, CA — A man arrested in the stabbing of a mother and two sons in Costa Mesa on Thursday is being charged with attempted murder. According to prosecutors, Larios entered the victims residence with the intention of committing a theft, but when they came home, he threatened to kill them with a knife. He is accused of stabbing the victims as they attempted to flee the residence, according to Roxi Fyad of the District Attorneys Office. Neighbors witnessed the attack and called 911. The 20-year-old man suspect, Israel Larios Jr. of Costa Mesa, was charged in Superior Court in Santa Ana with three felony counts each of attempted murder and assault with a deadly weapon and one felony count each of residential burglary and making criminal threats, according to the Orange County District Attorneys Office. Costa Mesa Police officers were dispatched at approximately 7:30 p.m. Tuesday to an apartment complex in the 1900 block of Wallace Avenue, where they found the mother and her children in their home suffering from stab wounds, according to Costa Mesa Police Department Lt. Greg Scott. All three were rushed to nearby hospitals, Scott said. Police did not release the age of the other son but a report from the scene indicated he was 17 years old. When officers arrived, neighbors identified Larios as the attacker and he was arrested after a short chase, Fyad said. Larios allegedly had a knife and property taken from the victims home when he was apprehended. The victims were were expected to survive their injuries, according to Costa Mesa police, who reported that one officer sustained a minor injury while placing Larios under arrest. City News Service contributed to this report. Booking photo of Israel Larios courtesy of Costa Mesa Police",0
"GLENDALE -- A 17-year-old Milwaukee resident has been charged as an adult after leading police on a high-speed chase through the North Shore and nearly striking an officer with a stolen car. According to police, Glendale police officer came across a stolen Acura with a dealer plate attached parked in the lot of the Motel 6 on Port Washington Rd. on Dec. 29. When the officer approached the Acura to obtain its VIN number, he observed several people that appeared to be asleep in the cabin. When he tried to get the attention of the sleeping youth inside, one of the occupants, later identified as 17-year-old Deangelo Griffin, slid into the driver seat and turned on the car, the complaint stated. According to the complaint, Griffin manuevered the Acura into reverse, causing the officer to jump out of the way as it collided with his squad car. Griffin struck the squad car again, and two more parked cars in the lot before speeding away. A high-speed chase resulted, as the Acura driven by Griffin reached 80 miles per hour through Glendale. Police deployed tire-piercing stop sticks, which resulted in slowing the car to 60 miles per hour as it reached Silver Spring Road from Port Washington Road, the complaint stated. According to his criminal complaint, Griffin approached Green Bay road, he reportedly encountered heavy traffic and pulled into a parking lot on N. 20th St. near a Dollar General where he abandoned the vehicle. Officers in the three pursuing squads engaged in a foot chase, where he was quickly apprehended. Two additional passengers were also located. Griffin, 17, has been charged with three felonies - operating a motor vehicle without the owners concent eluding a traffic officer and second-degree recklessly endangering safety. When officers asked why Griffin fled, he told police he had municipal warrants out against him and he did not want to get caught, according to his complaint. If convicted, he could face up to nine-and-a-half years behind bars. >>> image via patch.com",0
"A two-alarm house fire in Danville Saturday night has been determined to be a result of arson, according to investigators. The blaze was reported at 8:21 p.m. in the 300 block of W. Linda Mesa Avenue. Witnesses told investigators that prior to the fire, they saw someone throw an object at the home before fleeing the scene at a high rate of speed. Firefighters had the blaze under control within 30 minutes of arrival. The damage to the home has been estimated at $210,000 but the structure was empty at the time, and no injuries were reported. No arrests have been made, and the case is still under investigation. Related: By Bay City News Photo via Shutterstock",0
"MIDTOWN MANHATTAN, NY — Diamonds arent the only expensive commodity being sold on West 47th Street. Fifty-five kilograms of cocaine, worth $2 million, was seized from a phony Diamond District jewelry business which turned out to be a front for a narcotics smuggling ring, the Special Narcotics Prosecutor for the City of New York announced Friday. Agents from the New York Drug Enforcement Task Force raided 21 Divine, located on West 48th street near Sixth Avenue, on Thursday after staking the business out and witnessing an alleged drug drop, prosecutors told Patch. One man, 26-year-old Junior Lopez-Pena, was arrested leaving the building after the drug drop and has been charged with criminal drug possession, prosecutors said. This brazen trafficking scheme involved the delivery of 55 kilograms of cocaine to a bustling commercial center in Midtown Manhattan during broad daylight. By disrupting the supply chain and seizing $2 million in narcotics we undoubtedly saved lives, Special Narcotics Prosecutor Bridget G. Brennan said in a statement. The state task force and the Los Angeles field division of the Drug Enforcement Administration set their trap in place on Wednesday after identifying three suspicious packages being sent to 21 Divine from a known Los Angeles-based drug front, another fake jewelry business called Sapphire, prosecutors said. After Lopez-Pena was taken into custody, state task force agents searched 21 Divines premises and recovered the 55 kilograms (121 pounds) of cocaine, prosecutors told Patch. An automatic money counter was also seized from the fake jewelry store, prosecutors said. DEA Special Agent James J. Hunt stated that the coast-to-coast drug operation is a sign that Mexican drug cartels may be trying to proliferate the streets of New York City with cocaine. Detectives from the NYPD also assisted the state and federal agents in the investigation, NYPD Commissioner James ONeill said. Despite deliberate efforts to conceal a coast-to-coast drug operation through a phony business front, these alleged drug dealers were taken down through the relentless investigative efforts of NYPD detectives and our federal partners in the joint Drug Enforcement Task Force, ONeill said in a statement. Photo by Office of the Special Narcotics Prosecutor",0
"Its been one year since the death of 15-year-old Manassas Park High School student Katherine died in a car crash on Aug. 27 2011 in Goldsboro, NC. Her family was traveling through the small town as they family headed home from a vacation in Myrtle Beach, SC as Hurricane Irene move through the area. Family members said a driver ran an out-of-service traffic light and struck the sports utility vehicle Katherine was traveling inside with seven others. North Carolina authorities said the traffic light probably would have been operational if not for Hurricane Irenes high winds and rain. Katherines sudden death left the Manassas Park community reeling with grief. of the girl they affectionately called Momo. In the wake of her death, an all night vigil at her church and a candlelight memorial service was Want Manassas Park news and information in your inbox?  Learn more about free newsletters here.  Download the movie",0
"MARLBOROUGH, MA—The following are excerpts from the Marlborough police log. An arrest does not indicate a conviction. Friday, April 21 9:47 a.m.: Disturbance, Marlboro Pleasant Realty 10:33 a.m.: Suspicious activity, 18 Kenney Lane 11:21 a.m.: Shoplifting reported, Target 1:03 p.m.: Harassment order served, Victorian Guest House 2:09 p.m.: MVA with injuries, 33 Short St. 3:48 p.m.: Larceny, Planet Fitness 6:06 p.m.: Breaking and entering into a motor vehicle, 420 Maple St. 7:20 p.m.: Disturbance brings police to apartment building on West Main Street. Robert L. Kendrick, 53, 187 West Main St., Marlborough, was arrested on a warrant 8:34 p.m.: Disturbance at Discount Gas. Jose D. Beserra, 56, Central Street, Hudson was arrested on a warrant Saturday, April 22 12:23 a.m.: Disturbance, 95 Essex St. 8:33 p.m.: Harassment investigated, 33 Howland St. 1:15 p.m.: Disturbance, 28 Meadow St. 4:25 p.m.: Harassment order served, 35 Paula Drive 4:35 p.m.: Larceny, Best Buy 4:38 p.m.: Harassment reported, The Recovery Connection 5:11 p.m.: Vandalism, 111A Broadmeadow Road 7:57 p.m.: Larceny, Savers 8:35 p.m.: Larceny, 45 Highgate Road Sunday, April 23 10:50 a.m.: Harassment order violation, 45 Padula Drive 1:29 p.m.: Fraud, 7 Beaman Lane 2:28 p.m.: Fraud, 123 Goodale St. 2:35 p.m.: Trespassing investigated, Marlborough Hospital 2:49 p.m.: Forgery, 4 Grove St. 5:31 p.m.: Threats, 451 Berlin Road Monday, April 24 1:34 a.m.: Assault, Fitzgerald Collins Funeral Home Photo via Shutterstock",0
"BOULDER, CO -- A hiker was found unresponsive Thursday morning on the Mesa Trail near the Boulder Flatirons, the Boulder County Sheriffs Office said. Around 11:30 a.m. the sheriffs office received a 9-1-1 call that a hiker had found an unconscious man on the social hiking trail that branched off the Mesa Trail, which is approximately one mile above the Bluebell Shelter near Chautauqua Park, the sheriffs office said in a press release. Emergency workers and the hiker who found him tried to perform CPR on the man, who was identified as a 61-year-old Boulder resident, but he was pronounced dead at 12:20 p.m., the statement said. The Boulder County Coroners Office is expected to release the mans name and cause of death, the sheriffs office said. Image via Shutterstock",0
"OAKLAND, CA – An 18-year-old Oakland teen was charged with involuntary manslaughter today for fatally shooting another teen in an apparent accident at the 18-year-olds residence near Lake Merritt on Wednesday morning. Marco Palma-Cruz was also charged with felony discharging a firearm with gross negligence for allegedly shooting 17-year-old Luis Urquidez inside his residence in the 800 block of East 18th Street at about 7:14 a.m. on Wednesday. Oakland police Officer Jose Barocio wrote in a probable cause statement that officers who responded to the shooting found Urquidez suffering from a single shot in his upper torso. Urquidez was transported to nearby Highland Hospital but was pronounced dead about three hours later, police said. A witness told police that Palma-Cruz had been playing with a firearm and had shot Urquidez, Barocio said. When police interviewed Palma-Cruz he admitted to playing with a firearm and said he accidentally fired a round toward Urquidez, according to Barocio. Another witness admitted that he had removed the firearm from inside the residence and hid it from law enforcement but told officers that he would take them to the firearm so that they could recover it, Barocio wrote. Palma-Cruz was arraigned at the Wiley Manuel Courthouse in Oakland today and is being held at the Santa Rita Jail in Dublin. On Tuesday, a 42-year-old man was found murdered in the same vicinity. STORY HERE: Man Shot Dead Near Lake Merritt. ALSO SEE: --Bay City News/Shutterstock image",0
"Marcia M. Manno, 45, of Old Nod Road in Clinton, was charged May 2 with possession of less than a 0.5 ounce of marijuana. William Roman, 51, of Post Office Square in Clinton, was charged May 2 with operation of a motor vehicle when registration or license is refused or suspended and failure to have tail lamp/markerlights. Vaughn Cummings, 22, of Broad Place in Bristol was charged May 4 with operation of a motor vehicle under the influence of drugs and/or alcohol, possession of less than 0.5 ounces of marijuana, operation of a motor vehicle while using a cell phone, failure to drive in proper lane and failure to display plates and valid sticker/improper location. Derrick Dudley Tobin, 46, of Liberty Place in Clinton, was charged May 4 with threatening and disorderly conduct: threatening. Jonathan James Zion, 25, of Boston Post Road in Westbrook, was charged May 5 with third-degree burglary - building, two counts of first-degree larceny: theft from a building, third-degree burglary - building, two counts of possession of a controlled substance and two counts of first-degree conspiracy to commit larceny. Chaye L. Goodrich, 45, and Brian Allen Goodrich,  55, both of David Lane in Clinton, were charged May 6 with criminal violation of a restraining order: non-threatening/FA. Daryll Tourgee, 29, of Route 148 in Killingworth, was charged May 6 with threatening and breach of peace: threatening. Justin Joseph Feola, 19, of Reed Street in Warwick, R.I., was charged May 6 with 12 counts of third-degree burglary from a motor vehicle, 12 counts of conspiracy to commit larceny, fifth-degree larceny from a motor vehicle, conspiracy to commit fifth-degree larceny from a motor vehicle, four counts of sixth-degree larceny from a motor vehicle and seven counts of criminal attempt to commit sixth-degree larceny. Charles H. Annicelli, 41, of Fox Hill Drive in Clinton, was charged May 6 with two counts of threatening and first-degree reckless endangerment: intimidation intended. Robert Hinkley, 61, of Killingworth Turnpike in Clinton, was charged May 6 with failure to drive in a proper lane and operating a motor vehicle under the influence of drugs and/or alcohol.",0
"SOUTH SAN FRANCISCO - Police arrested a man Monday morning in South San Francisco after he got into an altercation with his ex-girlfriend, grabbed her purse and stole money. At 11:06 a.m., a woman told police that she was robbed in the 100 block of Hickey Boulevard, according to police. The victim said her ex-boyfriend forcibly stole her purse and removed $100 in cash, before fleeing the scene. Officers contacted the suspect, identified as 27-year-old Jesse Armstead of San Francisco. Armstead however refused to cooperate and officers detained him, police said. During a search of his belongings, officers found three identification cards belonging to a South San Francisco resident. Armstead was arrested on suspicion of robbery, resisting arrest, and misappropriation of lost property, according to police. He has been booked into the San Mateo County Jail, police said. --Bay City News; Photo by Renee Schiavone, Patch",0
"A 98-year-old man locked himself in his Joy Street apartment and called 911 after escaping an attack by 54-year-old man at 3 a.m. Sunday, police reported. The older man told police that he was sleeping in his apartment, at 8 Joy St., when his intoxicated next-door neighbor entered his apartment and began violently attacking him, reports state. The 98-year-old was able to punch and push the younger man several times until the suspect retreated into the hallway, at which point the older man called police. The suspect then went outside and threw a rock at the victims window, breaking it, reports state. When police arrived, the victim had difficulty breathing, high blood pressure and an accelerated heart rate. They also noticed minor bruising on his arms, chest and back. Police called an ambulance but the man refused medical attention. Police found the suspect in his apartment, along with several empty beer cans in the kitchen and bedroom. They noticed a strong odor of alcohol and the man said he had been drinking, had an altercation with the elderly man and broke the window, according to police reports. Police arrested the suspect, Thomas Michael Brown, on a charge of assault and battery (person over 60), entering without breaking (residence) and malicious destruction of property (over $250). Police also noticed outstanding warrants against Brown and arrested him on those as well. In other police news: Friday, June 8 Saturday, June 9 Sunday, June 10 Monday, June 11",0
"TEWKSBURY, MA — An unidentified man suffered injuries and was transported to Lahey Hospital and Medical Center after a crash on South and Hill Streets over the weekend, reports the Lowell Sun. The Lowell Sun reports that the car crashed through two fences and into a small tree in the yard of a home at South and Hill Streets late Saturday afternoon. The severity of the injuries was not clear to police at the scene. The Lowell Sun further reports that MedFlight was initially requested, but the request was later cancelled. Read more from the Lowell Sun here.",0
"Reports and photos on Twitter indicate an explosion may be the cause of a huge fire Sunday morning at a recycling plant near Lincoln Park. WGN reported just before 10 a.m. the blaze took place near Cortland and Marcey streets, which is near the Clybourn Avenue Recycling Center. Fire department personnel are on the scene as of 10:15 a.m. Smoke could be seen coming from the area from miles away.  -----    A view from the south side:",0
