text,labels
"Thank you for Reading.

Please purchase a subscription to continue reading.

A subscription is required to continue reading.

Thank you for reading 5 free articles. You can come back at the end of your 30-day period for another 5 free articles, or you can purchase a subscription and continue to enjoy valuable local news and information. If you are a current 7-day subscriber you are granted an all-access pass to the website and digital newspaper replica. Please click Sign Up to subscribe, or Login if you are already a member.

Thank you for reading 5 free articles. You can come back at the end of your 30-day period for another 5 free articles, or you can purchase a subscription and continue to enjoy valuable local news and information. If you are a current 7-day subscriber you are granted an all-access pass to the website and digital newspaper replica. Please click below to Get Started.",1
"CHULA VISTA, CA — A 13-year-old girls bogus report of being grabbed by a man in a failed kidnapping attempt on a South Bay roadside Wednesday prompted authorities to search for the supposed criminal until she confessed hours later to having made up the story. The teen told police she was walking to school when a heavyset stranger pulled up alongside her in a dirty white van in the 400 block of Oaklawn Avenue in Chula Vista at about 8:30 a.m., Lt. Fritz Reber said. She claimed that the driver got out, took hold of one of her arms and said, Lets go; lets go, after which she managed to break free and run to her nearby home. Under questioning by detectives with her mother present, however, the teen eventually recanted her story, Reber said. Police declined to discuss what might have led the girl to make the false report. She will face no criminal repercussions for the lie, the lieutenant said. — City News Service",0
"NEW MILFORD, CT — New Milford police are asking for the publics help in finding an SUV that slammed into a bridge and a fence on Feb. 7 and drove away, according to a post on the departments Facebook page. The incident occurred at about 3:14 p.m. on Aspetuck Ridge Road near Sand Road. At the time, road conditions were a bit slippery due to light snow that covered the pavement. The vehicle is a dark colored, small SUV, wrote police in the below Facebook post. The female operator exited the vehicle to retrieve vehicle parts. Anyone with information on the crash, vehicle or driver is urged to contact New Milford Police Officer Mark Lynch at 860-355-3133. Photo via New Milford Police Departments Facebook page",0
"Updates from the Hillsborough County Sheriffs Office have been made to this story since it was originally published. Around 7 a.m., Amy Jo Akert heard the screams. Im gonna kill you! she heard someone say from across Orange Grove Drive in Countrywood Apartments. Outside, she saw a man burst in flames. I was thinking, Oh my gosh, how did he just start on fire? she said, standing outside the door of her apartment. It was crazy. The fire stemmed from a domestic dispute at 12401 Orange Grove Drive, unit 114, between an estranged husband and wife, said Larry McKinnon, spokesman for the Hillsborough County Sheriffs Office. According to McKinnon, Matthew Wong, 50, of 31512 Cross Creek Circle in Wesley Chapel, rented a Toyota Corolla that he drove to the apartment home of Gloria Davis. He waited for Davis, 47, to come out to the parking lot and head to work, McKinnon said. She comes out to to go to work, and he chases her with a bleach bottle with gasoline in it, he said. Wong splashes himself while chasing a screaming Davis. Neighbors hear her, and someone allows her to take refuge in their apartment, McKinnon said. When Davis disappears, Wong decides to set the unit on fire where she was hiding, McKinnon said, burning bushes and the entrance of the apartment building. Thats when he set himself on fire, his body wet from the gasoline that he splashed on himself while chasing Davis, McKinnon said. He fell to the ground burning when neighbors came out with a fire extinguisher and blankets, McKinnon said. Wong was taken to Tampa General Hospital, and is listed in critical condition, McKinnon said. Davis was not injured, he said. The couple had been married 25 years, and have been estranged since October. They have two adult children, McKinnon said. Detectives who searched Wongs rental car in the parking lot found black garbage bags taped to the back side windows, and a blanket taped to the back window, McKinnon said. Wong also had a two and a half gallon gas can, gloves and a roll of tape inside the car, McKinnon said. The investigation is ongoing.",0
"In Chicago, a coalition of community advocates, government agencies and law-enforcement officials will take part Wed., Oct. 25, in the Chicago Commission on Human Relations second annual hate-crimes summit, Bridging Systems Against Hate.

The event will be 8:30 a.m.-3:30 p.m. at the University of Illinois at Chicago, Student Center East, 750 S. Halsted St.

The summit is an opportunity to raise awareness regarding hate crimes, address the barriers to reporting hate crimes, provide opportunities for networking, collaboration and study. Those urged to attend include educators, law enforcement, general community, researchers and service providers.

Featured speakers include Cook County States Attorney Kim Foxx; Christian Picciolini, a former skinhead and current peace activist; and Stephen Scaffidi, the mayor of Oak Creek, Wisconsin.

Student poster presentations will be included again in this years summit. Those who would like to apply for a poster presentation should submit a one-page abstract of a proposed presentation to Joanna Thompson at jthomp45@uic.edu .

More information about the summit is at www.cityofchicago.org/city/en/depts/cchr/supp_info/2017HateCrimesSummit.html .",1
"SEATTLE, WA - A man died after getting hit by two vehicles early Sunday along Rainier Avenue South in the Rainier Beach neighborhood. A woman who stopped to help the man before he was hit by a second vehicle was also injured. Just after midnight, a woman stopped near the 9200 block of Rainier Avenue because she saw a man lying in the roadway. When she checked on him, the driver of a Subaru hit the woman and the man. The man in the street was pronounced dead at the scene, and the woman was taken to Harborview with serious injuries. Police believe the driver of a truck hit the man before the woman arrived. Police checked the Subaru driver for impairment, but did not immediately say whether that driver would face charges. Image via Shutterstock",0
"Police Investigating Possible Hate Crime Near Towson University

Baltimore County police are investigating a possible hate crime from last weekend.

The Baltimore Sun reported that two members of a Jewish fraternity were attacked by two suspects Sunday morning near campus. The students are members of the Alpha Epsilon Pi. They said the suspects, who the victims recognized as Towson students, started following them and shouted F the Jews, and then called them an ethnic slur.

According to the victims, one of them was then punched in the face and believes the assault was motivated by his religious beliefs.

Towson University does not tolerate acts of hatred, bias, racism or discrimination of any kind on our campus or by members of the TU community, Towson President Kim Schatzel said in an email to the university community. All reports of hate-bias are taken seriously and are thoroughly investigated. Any student found responsible for such conduct is subject to sanctions including suspension and expulsion from the university.

She said university officials have contacted the victims and are offering their full support.

The victims have up to a year to press assault charges against the suspects. The Sun reports police have identified the suspects, who have not yet been charged.

I am appalled that the off-campus incident occurred between members of our own community, and wish to provide my deepest assurances that these events will be treated with the utmost urgency by me and the Towson University administration, Schatzel wrote.

An official with the national fraternity told The Sun that there is no question the incident was a hate crime.",1
"FAIRFAX, VA — An Alexandria, Va. woman was convicted of murder Monday in the MS-13 gang-related stabbing of a 15-year-old from Gaithersburg. Venus Iraheta, 18, admitted to the brutal slaying of Damaris A. Reyes Rivas in Fairfax County Circuit Court Monday. Iraheta pleaded guilty to charges of first-degree murder, abduction and gang participation and faces a maximum of life in prison. Iraheta is one of ten MS-13 gang members charged in the death and is believed to be the ringleader in the killing. Reyes Rivas was killed in Lake Accotink Park in Springfield, Va. on Jan. 8, 2017, prosecutors said. Reyes Rivas was reported as a missing person in December and her body was found in February. She had previously told her mother gang members were threatening her. Reyes Rivas left her Gaithersburg home on Dec. 10, 2016 and was lured to the park, thinking she was going to smoke marijuana, but found gang members waiting who immediately began interrogating her about the death of Christian Sosa Rivas, Irahetas ex-boyfriend, prosecutors said. The body of Sosa Rivas, 21, was found in Dumfries, Va. in January. The group accused her of luring Sosa Rivas to a park in Dumfries where he was slain around New Years Eve. The group wanted revenge against Reyes Rivas and questioned her about his death. An FBI special agent who questioned Iraheta said the group wanted Reyes Rivas to feel as much pain as Christian, according to NBC Washington. She told the victim she would never forgive her, said FBI Agent Fernando Uribe. She would see her in hell. She would never forget her name. See Related: Reyes Rivas was taken to another park, beaten, and then stabbed 13 times, prosecutors say. The group reportedly threatened to cut off her fingers and set her on fire before they killed her as she stood freezing in the cold. Her killers recorded her last minutes on cell phone videos. According to Fairfax County Police the four adults charged in the girls death are: Six teenagers were also been charged with abduction and gang participation, police said. Iraheta, who was 17 at the time of the murder, faces life in prison plus 20 years and will be sentenced May 25. Photo of Venus Iraheta and Damaris Alexandra Reyes Rivas courtesy of Fairfax County Police/Montgomery County, MD, Police",0
"The man who believes racism no longer exists was just slapped with a hate crime lawsuit. A white Hollywood security is suing Lil Wayne and alleging the rapper assaulted him because of his “Caucasian ancestry and descent.”

Andrew Nunemacher was a bouncer at Hyde Sunset nightclub in LA on June 27, 2016 at the BET Music Awards after party. He claims, while doing his job monitoring the flow of traffic entering the club, Wayne and his crew became angry and rowdy because he didn’t allow some of Wayne’s entourage in the club.

According to the bouncer, Wayne punched him with a closed fist and knocked him to the ground. He also claims the rapper threw a glass filled with alcohol in his face.

Nunemacher believes the incident was partially racially motivated because Wayne allegedly said, “F*ck you, white boy” during the assault. According to Variety, Nunemacher used California’s Unruh Civil Rights Act and the Ralph Civil Rights Act to file the hate crime lawsuit.

Citing assault, battery, and intentional infliction of emotional distress, the bouncer is seeking $25,000 in damages.

Nunemacher is also suing Young Money Entertainment, Universal Music Group, SBE Entertainment (which owns Hyde), and the company that promoted the BET Music Awards after party, Made Hollywood Inc.

The rapper’s reps denies he had any involvement in the incident.

Wayne facing a hate crime allegation is ironic because he has claimed that racism no longer exists because his concert audiences are predominantly white and claims he’s never personally experienced racism. He also received backlash for not supporting the Black Lives Matter movement.",1
"Attorney General Jeff Sessions said Wednesday that the Charlottesville car attack could be prosecuted as a hate crime, saying that federal authorities intensely probing the case could ultimately decide to prosecute the driver in a number of different ways.

Sesssions cautioned that no federal charges were imminent as officials are still conducting an ongoing investigation into the deadly attack that killed one woman Saturday and injured 19 others.

It doesnt have to be done immediately, he told NBC News in an interview. We will be working with the state to see how they will proceed with their charges. We could bring charges whenever the investigation justifies them. But I dont think we should just feel like weve got to do it in a matter of hours or days.

Local authorities have charged James Alex Fields Jr., 20, with second-degree murder, hit-and-run and three counts of malicious wounding. He is being held in a Charlottesville jail about two miles from the site where police say he crashed his car into a group protesting white supremacists and neo-Nazis who had gathered in Charlottesville.

Sessionss comments characterizing the attack as a potential hate crime, during which he again stressed how seriously the Justice Department takes what happened, came as President Donald Trump has drawn intense criticism for his reaction to the Charlottesville violence.

During a remarkable news conference Tuesday in New York, Trump - who had at first declined to condemn hate groups by name, then did so after blowback - defiantly reiterated his belief that both sides were to blame for the bloodshed. He also defended some of the marchers who descended on Charlottesville.

A day after Sessions said the Charlottesville car attack meets the federal definition of domestic terrorism, Trump on Tuesday pilloried the suspected driver but declined to call the attack terrorism when asked by a reporter.

I think the driver of the car is a disgrace to himself, his family and this country, Trump said. You can call it terrorism. You can call it murder. You can call it whatever you want. I would just call it as the fastest one to come up with a good verdict. There is a question. Is it murder? Is it terrorism? Then you get into legal semantics. The driver of the car is a murderer. What he did was a horrible, horrible, inexcusable thing.

Sessionss comments labeling the Charlottesville incident terrorism echoed the way a number of lawmakers and citizens have characterized the car attack, but they did not immediately suggest what kind of federal prosecution could follow. There is no specific federal criminal charge for domestic terrorism, so authorities seeking to prosecute Fields in federal court would need to charge him with another crime.

Experts have said that the attack might straddle the line between terrorism and a hate crime and could ultimately be viewed as both. Former federal prosecutors said that a possible hate crime prosecution would depend on whether Fields was specifically targeting someone in a group covered by the hate-crime statute.

If youre a racist and you kill someone, that doesnt mean its a hate crime, said Timothy J. Heaphy, a former U.S. attorney in the Western District of Virginia, which encompasses Charlottesville. There has to be an explicit connection between the two for it to be a civil rights offense.

Heaphy, who lives in Charlottesville, said that federal and local authorities will coordinate as they pore through Fieldss history and social media accounts and speak with people that know him in an effort to uncover whether there was anything directly linking the car attack to a hateful ideology.

The question is, is there a connection between the odious views that this person evidently has and his action at that time? Heaphy said.

Federal officials, who launched a civil rights investigation Saturday, have approached the incident as both an act of terror and a civil rights case. The Justice Department said it dispatched FBI counterterrorism agents and counterterrorism prosecutors Saturday. Sessions also said Wednesday that federal authorities could ultimately opt to prosecute a civil rights violation, a hate crime or unspecified other charges in the case.

We are working it intensely on the assumption that we may well want to prosecute it under one of those theories or whatever theory that we would find, he told NBC. Were also working with the state and local authorities who clearly have jurisdiction too, and often theyre the ones that have the best charge.

In some other cases, federal authorities followed local charges with their own. This happened in two high-profile situations in South Carolina recently. After the Charleston church massacre in 2015, local authorities charged the attacker, Dylann Roof, with murder. The Justice Department later indicted him on federal hate crime charges. Similarly, after Michael Slager - a former North Charleston police officer - was charged locally with murder for shooting a man fleeing a traffic stop, a federal civil rights charge was filed against him.

In both cases, the federal charges proved key. Roof was found guilty in his federal trial and sentenced to death, so he pleaded guilty to the state charges to avoid a second death-penalty trial. A mistrial was declared in Slagers trial, and though local prosecutors pledged to try him again, the local and federal cases were both resolved in May when the former officer pleaded guilty to the federal civil rights charge.

Sessions said that whatever authorities decide to do in Charlottesville, you can be sure itll be fully investigated and thoroughly prosecuted.",1
"police-fire

ARCADE—Four people are facing hate crime charges after a weekend vandalism spree in Arcade. Three of the four men charged are from Springville. Vehicles and other property were spray painted with racial slurs and at least one swastika, according to the Arcade Police Department.

Damien R. Brown, 20, of North Collins, two 16-year-olds and one 17-year-old of Springville, were arraigned July 2. The individuals were charged with criminal mischief in the fourth degree: a felony hate crime, disorderly conduct and conspiracy in the fifth degree.

“The Arcade PD called me [July 1],” Justin Haggerty, a Maple Street resident whose vehicle was tagged, said. “I was upset at first, but I brushed off what was going on and found a way for the paint to be taken off and [decided to] let the justice system run its course.”

The Arcade Police Department’s investigation revealed nine vehicles, one boat, two bridges and a couple stop signs in the Village had all been tagged with graffiti. Reportedly, there was also damage in the Town of Yorkshire.

The APD was able to identify the suspects and interviewed them accordingly. During the interview, police discovered the suspects were responsible for the vandalism in Arcade as well as in multiple towns stemming from a few months back.

“It was learned [the suspects] were responsible for vandalism in the Town of Orchard Park and in the Town of Sardinia,” a press release from the APD said. “In the Town of Sardinia, the Town Park was vandalized approximately a month ago.”

Brown was remanded to Wyoming County Jail, in Warsaw, in lieu of $1,500 cash or $3,000 bail bond. The three Springville teens were arraigned in Arcade Justice Court and released on their own recognizance to the care of their parents. They are all to appear in court at a later date.

“There is no need for me to remain upset about the situation,” Haggerty said. “I am disappointed to know those kids have gone down the wrong path. But, society is not perfect. Arcade PD has done an amazing job with finding the suspects, [I] couldn’t ask for a better group of officers in the Village.”",1
"OCEANSIDE, CA – The Red Cross is helping four people displaced by a Christmas Day mudslide that hit an apartment complex, a city official said. No one was injured, according to Greg DeAvila, on-duty battalion chief for the Oceanside Fire Department. He added a crew remains on scene to determine the source of water that caused the slide and to help clean up. A broken water line, along with the rain that fell on the North County on Saturday, caused the slide, DeAvila said. The fire department responded to 509 Canyon Drive at 5 a.m. Sunday regarding water coming through the wall downstairs in the four-unit, two-story complex. When fire and police units arrived, they discovered a 75-feet-long, 12-feet-wide mudslide behind the building. Mud pushed through the lower units, damaging the structure and appliances, said Pete Lawrence, Oceanside battalion chief. Lawrence said the Red Cross is helping displaced residents with temporary housing. The apartment property management company will help in securing long-term accommodations for the residents, who will have to live elsewhere for an extended period of time, Lawrence said. An official from the citys Building Department deemed the apartment complex unsafe, Lawrence said. He added that city officials also tagged a residence above the complex on Maxon Street for limited occupancy until a geologist can evaluate the slope. Residents in that house did not need assistance from the Red Cross, Lawrence said. The citys Water Utilities Department evaluated all water lines in the immediate area for any leaks or damage and found none, Lawrence said. By City News Service / Photo courtesy of Oceanside Fire Department",0
"The International Association of Chiefs of Police (IACP) and the Lawyers’ Committee for Civil Rights Under Law are launching a new effort to deal with hate crimes. The groups are forming an advisory committee to “lead a discussion about ways to break down barriers and strengthen the relationship between law enforcement and communities that too often are the targets of hate crimes.” IACP president Donald De Lucca, police chief in Doral, Fl., says the project aims both to prevent and respond effectively to hate crimes.

Kristen Clarke of the Lawyers’ Committee said, “The tragic events in Charlottesville, Virginia serve as a chilling reminder that too many communities are the targets of hate-fueled acts.” The advisory committee will hold its first meeting on Sept. 19. It will focus on incidents that are motivated by actual or perceived race, national origin, religious background, gender identity, sexual orientation, and disability of any person.",1
"The Barrington Town Council ratified three union contracts on Monday evening, Oct. 1, that will save taxpayers millions of dollars down the road. The votes were all unanimous, 5-0. The millions of dollars in future savings will come in a give back by the police and fire departments of other post-employee benefits (OPEB) -- medical insurance after retirement, in Barringtons case -- for new officers, firefighters and dispatchers. That liability was in the same breath as pension reform, said Town Manager Peter DeAngelis Jr., who negotiated the new contracts. We stopped the liability for all new employees. OPEBs will continue to place unsustainable fiscal demand on communities, DeAngelis said. Its a good deal for the taxpayers, he said. The OPEB give back is a big one. We are now ahead of the game, DeAngelis said. I dont think any other town in the state doesnt have an OPEB. DeAngelis said he got the opportunity to bring up the OPEB because of four vacancies in the fire department. Those positions would probably have been filled if he had waited to negotiate the contracts later. The new contracts are all for three years. They will go into effect next July 1. The unions now will have minimum staffing levels written into the new contracts, DeAngelis said, although both the police chief and fire chief are already maintaining those levels. The minimum staffing level in the fire department during the day is 4; it will rise to 5, although Fire Chief Gerald Bessett has been maintaining a minimum of 5 already, said DeAngelis. The minimum staffing level in the police department is 3 during the day and 4 at night and on weekends, DeAngelis said. Police Chief John LaCross has been operating with those levels since 2009. Wage increases for the police and fire unions will be 2 percent each year. And the police will receive new language relating to detail pay, DeAngelis said. The towns six dispatchers, who handle police and fire calls, will get 2.5 percent and 2 percent raises in the first two years and no increase in the third year. OPEB is already out of the contract for the public works union, DeAngelis said.",0
"Goshen, IN (46526)

Today

Some clouds. A stray shower or thunderstorm is possible. Low 62F. Winds N at 5 to 10 mph..

Tonight

Some clouds. A stray shower or thunderstorm is possible. Low 62F. Winds N at 5 to 10 mph.",1
"The man who police say ran around naked after crashing into a federal building May 5 is being held on a $25,000 bond after appearing in court for his arraignment hearing Friday. McCormick, 26, of North Canton, didnt show up to his arraignment hearing May 15, after , according to court documents. A Stark County judge issued a bench warrant for his arrest, and he was arrested on the warrant May 23. McCormick had been getting treatment at Heartland Behavior Healthcare after his initial arrest. He had driven a Dodge Stratus into the southwest corner of the Ralph Regula Federal Building and U.S. Courthouse at 301 McKinley Ave. SW about 3 a.m. May 5, according to NewsNet5.com. After crashing into the building, McCormick took off his clothes and ran around naked, the news station reported. He faces a fourth-degree felony vandalism charge in relation to the crash. McCormick is slated to appear again in court Thursday for a preliminary hearing.",0
"SILVER SPRING, MD — A family is displaced from their Silver Spring home after a fire broke out in their chimney Friday night, officials said. The fire occurred at about 10:30 p.m. in the 1700 block of Highland Dr. Authorities believe the fire was accidental. It started in the chimney and spread to the attic, Montgomery County Fire & Rescue spokesperson Pete Piringer said. The fire caused about $250,000 in damage. Photos via Pete Piringer",0
"Four Men Convicted After Using Popular Gay Social App in Violent Hate Crime Scheme

A total of four men have been sentenced to multiple years in prison after being caught using the gay dating app Grindr in a hate crime scheme.

The Daily Beast reported that the last of the four perpetrators, all of whom are between 19 and 21, were sentenced Monday after committing a series of early 2017 hate crimes in north Texas. Anthony Shelton and Cameron Ajiduah, ages 20 and 19, “were sentenced to 20 and 15 years in prison, respectively,” the report noted, and joined the previous sentencing of 15 and 10 years of their co-conspirators, Nigel Garrett (age 21) and Chancler Enclade (age 20).

“For each of the four home invasions,” the Justice Department wrote in a press release, “the defendants used Grindr, a social media dating platform for gay men, to falsely identify as a gay man and arrange to meet the victim at the victim’s home.”

SPONSORED

“Upon entering the victim’s home, the defendants assaulted the victim, restrained the victim with tape, and made derogatory statements about the victim being gay,” the DOJ statement continued. “The defendants possessed a firearm during each home invasion, and they stole the victim’s property, including his motor vehicle.”

As U.S. Attorney Joseph D. Brown for the Eastern District of Texas said in the statement, the case “highlights the danger of the internet and specifically, online apps.”",1
"Magid is the religious leader of the All Dulles Area Muslim Society and spoke at the funeral there. Thats what I told him. Its a time in this country that we are seeing a lot of this kind of activity and it reinforces negative stereotypes.

Share with Us - Wed love to hear eyewitness accounts, the history behind an article, and smart, constructive criticism.

Police say they havent ruled out hate crime charges, but do not yet have any evidence to believe Hassanen was targeted due to her religion.

Almost 1,000 people gathered at a local park in Washington, D.C. on Wednesday to pay tribute to the teen with flowers, signs, and one central message: Say her name. Small flower pots were available for passersby to arrange, as was a pen to write down thoughts and wishes for the slain 17-year-old girl. I can not forget her.

Among the multitudes who showed up to remember Nabra, was John Chadwell who believed it was important he came to support the people who feel threatened.

And it wasnt just Muslim youth but the broader Reston community that she was connected to, he said.

In fact, violence and hostility towards Muslim-Americans has become all too common.

Police said Torres beat her with a baseball bat after chasing a group of teenagers he encountered in the road on Sunday.

Lamia Sarver of McLean, Va., told the AP her own daughter is the same age as Hassanen. According to the Center for the Study of Hate and Extremism, hate crimes like these have risen 20 percent in the past year. Its racism. Getting killed because shes Muslim. This teenage girl, Mehter said, had lived the horrific reality of the many incidents Muslim girls and women face.

Police stressed that the incident does not appear to be motivated by bias.

That is the highest number since 2001, when the al Qaeda attacks on NY and elsewhere drove the number to its highest ever level, 481 hate crimes, according to Mark Potok with the Southern Poverty Law Center.

Michelle Salehi, 17, stood outside the ADAMS Center Wednesday before Hassanens funeral.

A Washington, D.C., memorial for Hassanen was set on fire Wednesday.

Later Wednesday evening, after Hassanens burial, a crowd of several thousand gathered at a plaza few blocks from her home for a vigil. Many said they were only starting to wrap their heads around what had happened - but for all of them, it felt personal.

He said he sought to comfort the victims mother by telling her that a person who dies is such a manner will enter paradise, with not any question asked.

It seems like theyre sugar-coating it, said Ajha, a 21-year-old student who. She went with a group of friends from the mosque to get food, said Kashif Osman, with The Light House Project. It could have been me, said Yasmin Ali.

She was innocent, he said.

And now, were sad to report that this sad story has gotten even worse.

Still, justice advocacy groups, including the Anti-Defamation League, are encouraging police to not dismiss the possibility of a hate crime.

I dont know when its going to end, said Nor Ngaliman, 49, who came to the prayer service with her 18-year-old daughter Mariam Ahmed. My daughter, shes gone.",1
"Lil Wayne reportedly faces lawsuit for hate crime

The rapper is being sued for allegedly attacking a club security guard.

TMZ reports that a white bouncer at Sunset Strips Hyde nightclub has filed a lawsuit against Lil Wayne. He claims that the 34-year-old hit him punched him in June 2016 after the BET Music Awards and knocked him to the ground.

The guard, whos suing the rapper, his label, and the nightclub, alleges that Wayne then threw a drink in his face and yelled, F*** you white boy! Since he specified his skin color, the bouncer reportedly says that Waynes behavior is considered a hate crime.

According to TMZ, Waynes reps have denied the allegations.

Still, the security guard is seeking damages, as well as a $25,000 civil penalty.

Yeah, well see how that goes.",1
"ANNAPOLIS, Md. (AP) — A White man was indicted Tuesday on a hate crime charge for allegedly stabbing a Black college student to death “because of his race,” a Maryland prosecutor said.

Prince George’s County State’s Attorney Angela Alsobrooks announced the grand jury indictment against Sean Urbanski at a news conference in Upper Marlboro, Maryland. Richard Collins III was stabbed to death on May 20 at the University of Maryland, days before he was set to graduate from Bowie State University. He had just been commissioned as a second lieutenant in the U.S. Army.

“We are completely comfortable with the indictment in this case and look forward to taking the case to trial in January,” Alsobrooks said, adding that prosecutors took the time they felt was necessary to investigate all the evidence.

Authorities analyzed “lots and lots of digital evidence,” including evidence from Urbanski’s phone and computer data, Alsobrooks said.

“There was lots of digital evidence that we could look at to get a sense for the motive in this case,” Alsobrooks said, though she declined to elaborate.

“Again, we can’t discuss in detail without compromising our case what the evidence is in the case, but again the evidence led us to the conclusion that Lt. Collins was murdered because of his race,” Alsobrooks added, when reporters asked for further details.

Hassan Murphy, an attorney representing the Collins family, commended the decision to bring the hate crime charge.

“The Collins family calls on the University of Maryland, the University Police, the State Police, the Attorney General, and the Governor to do what is necessary to protect students of color at its institutions and to make them truly safe for all so that no family has to suffer as they have,” Murphy said in a statement.

Collins, 23, was visiting friends at the College Park campus of the University of Maryland when the stabbing happened.

Authorities quickly focused on the possibility that the slaying was a hate crime, because Urbanski became a member of a racist Facebook group several months before the stabbing. University of Maryland Police Chief said at the time he asked the FBI to assist in the investigation after learning Urbanski belonged to a Facebook group called “Alt-Reich: Nation,” where members post disparaging material about African-Americans and others.

Officials said Collins was with two friends near a campus bus stop about 3 a.m. when they heard Urbanski screaming and watched him approach them. Urbanski said “Step left, step left if you know what’s best for you,” according to the charging documents. Collins said “no” before Urbanski stabbed him once in the chest, the documents said.

The killing roiled both campuses, which are near each other in suburban Washington. Bowie State is a historically black school. The case increased racial tensions at the flagship campus of Maryland’s university system, and the university announced new initiatives to improve how it investigates hate-based incidents.

“The Collins family remains in our thoughts, following their tragic loss last May,” the University of Maryland said in a statement. “This is especially true today as the prosecution of this senseless crime moves through the criminal justice system.”

Urbanski, 22, has been held on a murder charge since the stabbing. The former University of Maryland student faces up to life without parole, plus 20 years for the charge of a hate crime resulting in death, Alsobrooks said.

William Brennan, Urbanski’s attorney, did not immediately return a call seeking comment.",1
"Jun 21, 2017 10:54 AM Jun 21, 2017 10:54 AM

A 23-year-old Hispanic man told Southampton Town Police that four white men jumped him in Hampton Bays on Sunday night, beat him up while shouting anti-Hispanic comments at him, according to police.



Town Police are investigating the attack as a possible hate crime in cooperation with the Suffolk County Police Hate Crimes Unit and Suffolk County District Attorney Thomas Spota’s office.



Police said the victim, who lives in Hampton Bays, said he was walking on Atlantic Avenue near an alley, Pine Street, at 8:40 p.m. on Sunday when the four men, described by police as white men in their 20s, jumped out of a vehicle and began striking him and kicking him in the face. The victim told police the men left the scene in the same vehicle.



The victim was taken to Southampton Hospital, where he was treated for his injuries and released, police said.



On Tuesday, Minerva Perez, the executive director of the Organización Latino-Americana of Eastern Long Island, condemned the attack but said she is thankful that Town Police and other agencies say they are committed to finding the perpetrators who assaulted the young man.



“We are very encouraged by how quickly the police department in Southampton and [Chief Steven Skrynecki] immediately just looked at the facts and information they had, and determined to look at it as a hate crime,” Ms. Perez said. “How quickly they acted is an important message for the perpetrators.”



She said she was able to meet with the victim on Monday, as well as a few of his family members. She said she saw bruises on his face, forehead and nose. He also had a huge bump on his head.



“I saw a shaken, shocked and fearful young man,” Ms. Perez said. “He’s fearful, because the children who live in the house he lives in are fearful—they are petrified. He just wants his family to feel safe.”



Chief Skrynecki called the incident “a serious crime” and said they are asking for the public’s help in identifying the suspects. “If anyone has information about this case, or any similar instances occurring in the area, please give us a call,” he said, adding, “All calls will remain anonymous.”



Police ask that anyone with information about the incident call Southampton Town Police at 631-702-2230 or Suffolk County Crime Stoppers at 1-800-222-TIPS.



Police did not provide a description of the vehicle or a further description of the alleged attackers, saying the release of those details could adversely affect the investigation. “We’re still trying to get a good handle on that vehicle,” Chief Skrynecki added.



In a press release from OLA, officials with the organization expressed condemnation of “these hateful and ethnically charged acts against a Latino member” of their Hampton Bays community.



“While OLA is horrified that a crime of this nature would happen, we are not surprised that such acts of violence could occur, as immigrants have been further vilified and scapegoated by those with an interest in creating fear and division,” OLA officials said in the release. “Our community must not cave to further violence.”



The organization called for “continued dialogue and transparency” focusing on the fears of the immigrant community, saying that, regardless of immigration status, the goal is to ensure “that all among us are safe and equally inclined to seek protections as victims and witnesses to crime.”",1
"- Joseph Messina woke up Wednesday morning, February 21, and came outside his South Philly home to find graffiti spray painted across the whole front wall.

“I feel really shocked and scared,” 12-year-old Joseph told FOX 29, “I’m just shocked that they know our address and that they did that.”

“I heard him scream. I didn’t know what happened,” said Margaux Messina, Joseph’s mother.

Margaux Messina quickly came outside. When she stepped out the front door, she saw the words “Snitchin and Die,” then a racial slur.

“To write the word die, that’s really, like, taking it far. It wasn’t just a racial comment. It was die,” Messina said.

Joe Messina believes the graffiti is tied to bullying incidents directed at his son. Joseph is a 7th grader at the Mastery Charter School, Thomas Campus in South Philly, which has a strict police against bullying.

“We’re trying to get him into another school and he was an honor roll student and his grades are starting to drop cause it’s consistent bullying,” Joe Messina said.

South Detectives and Homeland Security are now investigating the incident as a possible hate crime. Police are also stationed at the school to prevent further incidents. City cleanup crews removed the graffiti on the Messina’s home.

“God forbid if they retaliate and start shooting at our house. We’re really concerned about that,” Messina said.

“I really hope that they lock them up. I really do,” Margaux said.

“It’s like immature to do that to a person’s house over an incident with kids,” Joseph added.

Joseph is not going to return to school at this point. FOX 29 is awaiting a statement from the school.

",1
"GULFPORT, FL -- Friday the 13th lived up to its reputation for a 64-year-old Gulfport woman who drove her sports utility vehicle over a seawall and into a Boca Ciega Bay canal. Around 2 p.m., Friday, April 13, Gulfport Police were called to 49th Street South and 31st Avenue South for a report of a vehicle in the water. According to police, the driver of the silver 2004 Toyota Highlander most likely experienced a medical problem that cause her to lose control of her SUV. Police say she was traveling at a high rate of speed on 49th Street South, which dead ends at the water with a seawall in between. The SUV left the road, went over the seawall and came to rest about 50 feet into the bay. Fortunately, the tide was out and the water was only about 3 feet deep. A nearby resident who witnessed the accident helped the woman out of the SUV. She was transported to Bayfront Medical Center for an evaluation and treatment for minor injuries. It took workers about two hours to remove the SUV from the water. Image via Google Earth",0
